"","x"
"2227",2787
"2228",253
"2229",3052
"2230",734
"2231",3519
"2232",1425
"2233",1413
"2234",716
"2235",2358
"2236",3238
"2237",1056
"2238",1396
"2239",1254
"2240",2747
"2241",2812
"2242",1721
"2243",1402
"2244",1269
"2245",2574
"2246",2565
"2247",1823
"2248",1810
"2249",2138
"2250",1250
"2251",1100
"2252",1006
"2253",3056
"2254",2579
"2255",839
"2256",1609
"2257",353
"2258",3692
"2259",2297
"2260",199
"2261",1804
"2262",584
"2263",1868
"2264",3186
"2265",627
"2266",226
"2267",277
"2268",1851
"2269",1136
"2270",3003
"2271",3350
"2272",97
"2273",2192
"2274",448
"2275",2939
"2276",2540
"2277",842
"2278",3142
"2279",3456
"2280",2431
"2281",3019
"2282",2054
"2283",437
"2284",2584
"2285",188
"2286",261
"2287",2710
"2288",2080
"2289",1517
"2290",2495
"2291",3312
"2292",2436
"2293",1460
"2294",825
"2295",3209
"2296",736
"2297",1126
"2298",2336
"2299",2453
"2300",1297
"2301",2877
"2302",3160
"2303",1271
"2304",2323
"2305",1058
"2306",2427
"2307",3628
"2308",2024
"2309",3281
"2310",524
"2311",662
"2312",1856
"2313",3489
"2314",1233
"2315",1032
"2316",3538
"2317",3112
"2318",2952
"2319",1991
"2320",2521
"2321",70
"2322",790
"2323",1877
"2324",618
"2325",164
"2326",163
"2327",3061
"2328",986
"2329",1026
"2330",1986
"2331",1494
"2332",2220
"2333",477
"2334",1117
"2335",2014
"2336",276
"2337",3162
"2338",2236
"2339",3646
"2340",2843
"2341",1756
"2342",398
"2343",89
"2344",2204
"2345",2322
"2346",1850
"2347",726
"2348",3094
"2349",488
"2350",844
"2351",3215
"2352",1476
"2353",1023
"2354",2149
"2355",2003
"2356",160
"2357",2076
"2358",732
"2359",1607
"2360",2418
"2361",3272
"2362",1952
"2363",2725
"2364",2318
"2365",796
"2366",283
"2367",698
"2368",2879
"2369",1275
"2370",3728
"2371",333
"2372",2123
"2373",1050
"2374",2183
"2375",971
"2376",947
"2377",596
"2378",980
"2379",218
"2380",2837
"2381",192
"2382",1634
"2383",2996
"2384",3559
"2385",3099
"2386",3196
"2387",791
"2388",670
"2389",2848
"2390",3121
"2391",3720
"2392",2108
"2393",2564
"2394",2863
"2395",2594
"2396",906
"2397",2845
"2398",3744
"2399",2742
"2400",165
"2401",2180
"2402",2590
"2403",1837
"2404",2036
"2405",742
"2406",2969
"2407",3551
"2408",810
"2409",725
"2410",1445
"2411",456
"2412",2820
"2413",1656
"2414",1703
"2415",3681
"2416",1022
"2417",3552
"2418",3556
"2419",2329
"2420",1454
"2421",319
"2422",3505
"2423",3328
"2424",1500
"2425",2792
"2426",1675
"2427",575
"2428",2503
"2429",2039
"2430",3549
"2431",326
"2432",2026
"2433",3415
"2434",941
"2435",3742
"2436",1112
"2437",424
"2438",3198
"2439",2006
"2440",782
"2441",98
"2442",3678
"2443",241
"2444",443
"2445",1531
"2446",3085
"2447",2947
"2448",2703
"2449",2739
"2450",2299
"2451",1618
"2452",2864
"2453",1730
"2454",1153
"2455",767
"2456",821
"2457",3695
"2458",2654
"2459",275
"2460",695
"2461",826
"2462",1122
"2463",2805
"2464",2088
"2465",2974
"2466",2174
"2467",2589
"2468",1245
"2469",429
"2470",2073
"2471",3090
"2472",50
"2473",2338
"2474",2357
"2475",2359
"2476",3349
"2477",1932
"2478",3252
"2479",925
"2480",3622
"2481",948
"2482",778
"2483",1225
"2484",529
"2485",1612
"2486",365
"2487",1133
"2488",2509
"2489",2636
"2490",3237
"2491",2987
"2492",1829
"2493",3296
"2494",1162
"2495",214
"2496",832
"2497",3337
"2498",2651
"2499",2055
"2500",803
"2501",2908
"2502",1465
"2503",2301
"2504",1193
"2505",2890
"2506",1725
"2507",931
"2508",2991
"2509",3660
"2510",657
"2511",3214
"2512",886
"2513",3261
"2514",2317
"2515",3513
"2516",502
"2517",454
"2518",2327
"2519",962
"2520",2209
"2521",2634
"2522",969
"2523",194
"2524",1382
"2525",1887
"2526",2632
"2527",2481
"2528",3668
"2529",2808
"2530",2642
"2531",207
"2532",2008
"2533",166
"2534",890
"2535",395
"2536",1348
"2537",1832
"2538",2743
"2539",177
"2540",2215
"2541",42
"2542",1409
"2543",1066
"2544",2794
"2545",2243
"2546",1588
"2547",3282
"2548",1246
"2549",2769
"2550",706
"2551",3686
"2552",1343
"2553",3661
"2554",3103
"2555",2157
"2556",1726
"2557",2455
"2558",354
"2559",1992
"2560",404
"2561",3293
"2562",1303
"2563",3671
"2564",179
"2565",3430
"2566",346
"2567",3243
"2568",605
"2569",652
"2570",405
"2571",866
"2572",301
"2573",1503
"2574",727
"2575",1036
"2576",535
"2577",1755
"2578",3599
"2579",1638
"2580",1788
"2581",3607
"2582",134
"2583",3310
"2584",25
"2585",2061
"2586",2832
"2587",1666
"2588",78
"2589",1959
"2590",1946
"2591",1336
"2592",1626
"2593",595
"2594",2898
"2595",3
"2596",212
"2597",693
"2598",3234
"2599",868
"2600",1604
"2601",2230
"2602",1764
"2603",2885
"2604",685
"2605",3138
"2606",2724
"2607",3080
"2608",3528
"2609",2970
"2610",318
"2611",755
"2612",1385
"2613",341
"2614",1484
"2615",2176
"2616",2239
"2617",6
"2618",3761
"2619",187
"2620",274
"2621",91
"2622",585
"2623",978
"2624",1763
"2625",3403
"2626",1917
"2627",3662
"2628",402
"2629",2063
"2630",880
"2631",176
"2632",1087
"2633",2953
"2634",3438
"2635",1945
"2636",3166
"2637",3244
"2638",1490
"2639",913
"2640",1982
"2641",439
"2642",651
"2643",1519
"2644",2355
"2645",2650
"2646",714
"2647",680
"2648",3235
"2649",2254
"2650",2846
"2651",1695
"2652",1556
"2653",1337
"2654",28
"2655",2269
"2656",419
"2657",1502
"2658",3276
"2659",1440
"2660",1028
"2661",2084
"2662",1805
"2663",2617
"2664",840
"2665",85
"2666",2208
"2667",374
"2668",3691
"2669",762
"2670",3118
"2671",2135
"2672",2600
"2673",1617
"2674",1287
"2675",2621
"2676",2058
"2677",3001
"2678",3064
"2679",1353
"2680",3693
"2681",2923
"2682",1501
"2683",2909
"2684",917
"2685",145
"2686",3336
"2687",2790
"2688",1906
"2689",2050
"2690",666
"2691",2523
"2692",831
"2693",518
"2694",2801
"2695",2328
"2696",2554
"2697",1870
"2698",286
"2699",2828
"2700",1455
"2701",1616
"2702",3401
"2703",189
"2704",1627
"2705",511
"2706",1551
"2707",1251
"2708",1563
"2709",193
"2710",974
"2711",2092
"2712",3197
"2713",2059
"2714",942
"2715",2618
"2716",3375
"2717",2219
"2718",701
"2719",2070
"2720",336
"2721",2309
"2722",1664
"2723",1712
"2724",117
"2725",3335
"2726",946
"2727",951
"2728",1884
"2729",3733
"2730",351
"2731",2609
"2732",3371
"2733",3030
"2734",3682
"2735",2266
"2736",2279
"2737",2272
"2738",3518
"2739",2595
"2740",2505
"2741",622
"2742",2047
"2743",3395
"2744",3416
"2745",1848
"2746",3568
"2747",1687
"2748",606
"2749",506
"2750",3063
"2751",497
"2752",3262
"2753",1889
"2754",897
"2755",2077
"2756",3164
"2757",2930
"2758",550
"2759",2555
"2760",3171
"2761",1719
"2762",2325
"2763",2172
"2764",59
"2765",904
"2766",3192
"2767",2955
"2768",227
"2769",2237
"2770",3737
"2771",3386
"2772",2316
"2773",2646
"2774",331
"2775",146
"2776",1969
"2777",2907
"2778",1083
"2779",1226
"2780",1
"2781",1227
"2782",2199
"2783",3218
"2784",2383
"2785",530
"2786",3330
"2787",1356
"2788",1879
"2789",3348
"2790",1904
"2791",1462
"2792",1151
"2793",2438
"2794",1499
"2795",3180
"2796",636
"2797",2704
"2798",3592
"2799",1874
"2800",3713
"2801",2774
"2802",481
"2803",1312
"2804",2387
"2805",285
"2806",3239
"2807",1980
"2808",3508
"2809",3450
"2810",3339
"2811",2122
"2812",620
"2813",1276
"2814",3000
"2815",295
"2816",613
"2817",2510
"2818",579
"2819",198
"2820",1480
"2821",3054
"2822",720
"2823",2793
"2824",2205
"2825",3453
"2826",1819
"2827",2113
"2828",3248
"2829",279
"2830",1284
"2831",3109
"2832",3241
"2833",2392
"2834",696
"2835",774
"2836",2960
"2837",3062
"2838",2260
"2839",862
"2840",768
"2841",958
"2842",3425
"2843",2552
"2844",932
"2845",630
"2846",2940
"2847",2830
"2848",3021
"2849",2313
"2850",3220
"2851",368
"2852",3178
"2853",2938
"2854",1709
"2855",806
"2856",3765
"2857",2772
"2858",380
"2859",899
"2860",3719
"2861",2011
"2862",2883
"2863",1390
"2864",1461
"2865",1684
"2866",3664
"2867",175
"2868",2304
"2869",1335
"2870",3331
"2871",3170
"2872",2961
"2873",3486
"2874",3633
"2875",1212
"2876",2687
"2877",1047
"2878",3704
"2879",632
"2880",3184
"2881",2078
"2882",2412
"2883",2664
"2884",2345
"2885",1885
"2886",3420
"2887",26
"2888",1240
"2889",18
"2890",312
"2891",765
"2892",1811
"2893",1722
"2894",2491
"2895",3006
"2896",3228
"2897",2532
"2898",507
"2899",1505
"2900",3141
"2901",2479
"2902",916
"2903",1520
"2904",2311
"2905",1538
"2906",2614
"2907",964
"2908",2827
"2909",3642
"2910",3478
"2911",2148
"2912",360
"2913",3690
"2914",1293
"2915",2258
"2916",1976
"2917",3711
"2918",2958
"2919",3703
"2920",1622
"2921",246
"2922",1979
"2923",230
"2924",71
"2925",357
"2926",2445
"2927",2999
"2928",903
"2929",2692
"2930",3501
"2931",861
"2932",2553
"2933",2568
"2934",1977
"2935",581
"2936",3274
"2937",1329
"2938",3023
"2939",1118
"2940",3756
"2941",1444
"2942",1020
"2943",609
"2944",2227
"2945",3333
"2946",1119
"2947",3084
"2948",3264
"2949",3515
"2950",1765
"2951",1883
"2952",1743
"2953",2946
"2954",588
"2955",1207
"2956",3340
"2957",2688
"2958",2150
"2959",2633
"2960",2530
"2961",147
"2962",1388
"2963",760
"2964",1845
"2965",2575
"2966",3146
"2967",2911
"2968",968
"2969",1733
"2970",155
"2971",2626
"2972",2728
"2973",2263
"2974",655
"2975",430
"2976",3018
"2977",923
"2978",509
"2979",673
"2980",3091
"2981",3074
"2982",348
"2983",191
"2984",1450
"2985",2035
"2986",417
"2987",1924
"2988",2588
"2989",1135
"2990",954
"2991",2146
"2992",1561
"2993",694
"2994",1321
"2995",1920
"2996",3399
"2997",631
"2998",2933
"2999",3632
"3000",3057
"3001",1658
"3002",3419
"3003",265
"3004",303
"3005",3154
"3006",2647
"3007",1944
"3008",2027
"3009",499
"3010",1407
"3011",1931
"3012",107
"3013",2771
"3014",366
"3015",2892
"3016",2242
"3017",3732
