"","x"
"6972",39737
"6973",28231
"6974",17120
"6975",2487
"6976",8568
"6977",527
"6978",17837
"6979",35180
"6980",36802
"6981",19371
"6982",30969
"6983",6782
"6984",5171
"6985",2202
"6986",28479
"6987",42753
"6988",16826
"6989",44718
"6990",4726
"6991",26883
"6992",27715
"6993",19293
"6994",23393
"6995",26077
"6996",16399
"6997",20977
"6998",9849
"6999",44759
"7000",26420
"7001",11985
"7002",32343
"7003",33689
"7004",29459
"7005",25548
"7006",36725
"7007",15407
"7008",2324
"7009",42989
"7010",23228
"7011",34384
"7012",27758
"7013",25041
"7014",40651
"7015",43562
"7016",22561
"7017",3230
"7018",9161
"7019",8252
"7020",14325
"7021",11721
"7022",7779
"7023",2211
"7024",27586
"7025",205
"7026",1588
"7027",43042
"7028",22909
"7029",4979
"7030",5485
"7031",8607
"7032",32621
"7033",11708
"7034",39504
"7035",10424
"7036",37242
"7037",2402
"7038",40528
"7039",904
"7040",5574
"7041",12077
"7042",13355
"7043",30816
"7044",21280
"7045",12083
"7046",5423
"7047",13647
"7048",6192
"7049",17808
"7050",25239
"7051",40558
"7052",36866
"7053",32515
"7054",19988
"7055",29152
"7056",4008
"7057",45676
"7058",16976
"7059",40427
"7060",6305
"7061",16886
"7062",10622
"7063",35058
"7064",15352
"7065",793
"7066",32631
"7067",17140
"7068",34566
"7069",40650
"7070",5786
"7071",15750
"7072",10385
"7073",4914
"7074",1324
"7075",13076
"7076",38505
"7077",31678
"7078",21307
"7079",35687
"7080",1394
"7081",22597
"7082",8091
"7083",20703
"7084",591
"7085",12579
"7086",32005
"7087",35815
"7088",5447
"7089",32969
"7090",19477
"7091",34412
"7092",24657
"7093",7351
"7094",30836
"7095",27213
"7096",1931
"7097",21202
"7098",6934
"7099",41577
"7100",1118
"7101",15196
"7102",43813
"7103",44037
"7104",35716
"7105",21643
"7106",5302
"7107",1025
"7108",45588
"7109",700
"7110",38755
"7111",34746
"7112",20095
"7113",24397
"7114",4616
"7115",40975
"7116",36947
"7117",2771
"7118",171
"7119",45471
"7120",20824
"7121",39340
"7122",19940
"7123",26414
"7124",39158
"7125",38838
"7126",25151
"7127",36294
"7128",17063
"7129",35600
"7130",16253
"7131",17558
"7132",5516
"7133",28605
"7134",29908
"7135",31387
"7136",37895
"7137",30311
"7138",31410
"7139",10320
"7140",28983
"7141",36252
"7142",24960
"7143",31258
"7144",32617
"7145",6492
"7146",44152
"7147",15025
"7148",39069
"7149",9507
"7150",223
"7151",5691
"7152",8211
"7153",18302
"7154",18978
"7155",23698
"7156",20578
"7157",14670
"7158",37101
"7159",29177
"7160",19602
"7161",31793
"7162",30264
"7163",20523
"7164",31301
"7165",12106
"7166",31220
"7167",6541
"7168",37603
"7169",24036
"7170",36661
"7171",20714
"7172",32398
"7173",33392
"7174",32140
"7175",25739
"7176",10964
"7177",15050
"7178",7510
"7179",26424
"7180",12177
"7181",21363
"7182",20979
"7183",37662
"7184",5471
"7185",36916
"7186",27512
"7187",19290
"7188",9077
"7189",18058
"7190",1878
"7191",10092
"7192",22734
"7193",15634
"7194",19223
"7195",23284
"7196",394
"7197",16861
"7198",22848
"7199",845
"7200",43013
"7201",21702
"7202",40388
"7203",19106
"7204",15287
"7205",17750
"7206",25261
"7207",45398
"7208",34421
"7209",27047
"7210",38558
"7211",23066
"7212",10454
"7213",7242
"7214",45103
"7215",11980
"7216",13418
"7217",38656
"7218",9220
"7219",37238
"7220",31080
"7221",23468
"7222",9438
"7223",33099
"7224",10364
"7225",12264
"7226",2777
"7227",16996
"7228",30934
"7229",38210
"7230",22094
"7231",19040
"7232",16869
"7233",39132
"7234",32910
"7235",24687
"7236",36480
"7237",36772
"7238",39944
"7239",38329
"7240",27903
"7241",18372
"7242",4646
"7243",38904
"7244",40132
"7245",45642
"7246",15
"7247",15956
"7248",42078
"7249",7698
"7250",42005
"7251",8181
"7252",18967
"7253",28167
"7254",45697
"7255",16663
"7256",23528
"7257",28064
"7258",9683
"7259",11682
"7260",39043
"7261",41741
"7262",43878
"7263",1044
"7264",40470
"7265",42249
"7266",41205
"7267",4623
"7268",637
"7269",1143
"7270",30346
"7271",20410
"7272",12383
"7273",21855
"7274",13977
"7275",4552
"7276",14302
"7277",22259
"7278",20186
"7279",22391
"7280",29471
"7281",17849
"7282",29783
"7283",16846
"7284",2488
"7285",35740
"7286",37013
"7287",4782
"7288",21305
"7289",16597
"7290",2068
"7291",39823
"7292",5220
"7293",40662
"7294",34449
"7295",27723
"7296",34239
"7297",24824
"7298",25859
"7299",3353
"7300",116
"7301",45312
"7302",40021
"7303",40560
"7304",4558
"7305",36706
"7306",33521
"7307",6093
"7308",38902
"7309",1973
"7310",29743
"7311",10645
"7312",17083
"7313",24267
"7314",16213
"7315",34927
"7316",12526
"7317",41378
"7318",27393
"7319",43426
"7320",39092
"7321",8410
"7322",31641
"7323",22621
"7324",37754
"7325",7382
"7326",36659
"7327",43326
"7328",16725
"7329",27883
"7330",36060
"7331",34417
"7332",12016
"7333",36920
"7334",42768
"7335",18587
"7336",17449
"7337",40801
"7338",4402
"7339",11485
"7340",32497
"7341",39681
"7342",15673
"7343",12801
"7344",30938
"7345",9163
"7346",596
"7347",4409
"7348",14067
"7349",13091
"7350",44821
"7351",27414
"7352",39776
"7353",1958
"7354",41125
"7355",41743
"7356",6789
"7357",43535
"7358",5139
"7359",42432
"7360",45565
"7361",23773
"7362",36337
"7363",35501
"7364",42876
"7365",13643
"7366",28701
"7367",27792
"7368",15351
"7369",20678
"7370",18531
"7371",14159
"7372",38843
"7373",24614
"7374",42932
"7375",7476
"7376",41244
"7377",8265
"7378",30790
"7379",39038
"7380",4499
"7381",6374
"7382",20982
"7383",36993
"7384",916
"7385",16642
"7386",40756
"7387",11859
"7388",9826
"7389",44467
"7390",3483
"7391",342
"7392",17150
"7393",40444
"7394",22588
"7395",15858
"7396",2362
"7397",7360
"7398",34207
"7399",7322
"7400",30650
"7401",37276
"7402",26481
"7403",40562
"7404",34195
"7405",38434
"7406",21332
"7407",25655
"7408",23257
"7409",31432
"7410",3215
"7411",10834
"7412",6103
"7413",8686
"7414",4471
"7415",23473
"7416",25300
"7417",20400
"7418",5503
"7419",30241
"7420",40906
"7421",5909
"7422",5834
"7423",14304
"7424",25922
"7425",1437
"7426",9116
"7427",42111
"7428",1245
"7429",30893
"7430",2154
"7431",2300
"7432",5755
"7433",35714
"7434",39258
"7435",1653
"7436",39308
"7437",18653
"7438",9344
"7439",15109
"7440",39673
"7441",39497
"7442",30342
"7443",31760
"7444",32295
"7445",45258
"7446",43287
"7447",26635
"7448",15992
"7449",39325
"7450",20807
"7451",45747
"7452",25224
"7453",41248
"7454",13438
"7455",1369
"7456",44274
"7457",22184
"7458",6948
"7459",27834
"7460",11252
"7461",12677
"7462",25440
"7463",11797
"7464",29284
"7465",36476
"7466",33621
"7467",34279
"7468",36420
"7469",31118
"7470",25878
"7471",31743
"7472",9368
"7473",34699
"7474",5754
"7475",35658
"7476",13888
"7477",19438
"7478",18845
"7479",12165
"7480",28562
"7481",44421
"7482",16581
"7483",3579
"7484",23114
"7485",13634
"7486",4665
"7487",14496
"7488",1705
"7489",35759
"7490",44123
"7491",24363
"7492",24092
"7493",3609
"7494",30702
"7495",44969
"7496",30487
"7497",18532
"7498",26787
"7499",22348
"7500",41940
"7501",36144
"7502",38023
"7503",42161
"7504",3177
"7505",5467
"7506",13105
"7507",38267
"7508",10057
"7509",36146
"7510",4658
"7511",26061
"7512",36868
"7513",777
"7514",33669
"7515",39583
"7516",17138
"7517",24877
"7518",846
"7519",17244
"7520",23147
"7521",10366
"7522",37824
"7523",10319
"7524",439
"7525",9894
"7526",34542
"7527",43266
"7528",42536
"7529",22984
"7530",26206
"7531",22553
"7532",1785
"7533",775
"7534",7412
"7535",2199
"7536",41791
"7537",19172
"7538",17933
"7539",15427
"7540",6418
"7541",2547
"7542",12541
"7543",33258
"7544",38275
"7545",16130
"7546",45261
"7547",31046
"7548",4276
"7549",43214
"7550",4943
"7551",10752
"7552",2207
"7553",20582
"7554",10321
"7555",6486
"7556",34407
"7557",33788
"7558",8158
"7559",29813
"7560",3646
"7561",19798
"7562",42014
"7563",17023
"7564",2072
"7565",31167
"7566",4382
"7567",14239
"7568",41620
"7569",18980
"7570",38425
"7571",16285
"7572",41902
"7573",36806
"7574",32157
"7575",21246
"7576",5749
"7577",36378
"7578",16766
"7579",25062
"7580",25130
"7581",526
"7582",21252
"7583",33934
"7584",1040
"7585",15187
"7586",26747
"7587",29638
"7588",37761
"7589",45334
"7590",36952
"7591",36970
"7592",39268
"7593",22459
"7594",28743
"7595",43835
"7596",8167
"7597",18674
"7598",9892
"7599",4477
"7600",15748
"7601",30287
"7602",37297
"7603",11669
"7604",30141
"7605",39381
"7606",32508
"7607",21262
"7608",33595
"7609",13742
"7610",40555
"7611",9307
"7612",36120
"7613",39456
"7614",5676
"7615",34658
"7616",30414
"7617",29319
"7618",33288
"7619",12921
"7620",29048
"7621",6105
"7622",25985
"7623",5066
"7624",2322
"7625",27095
"7626",20980
"7627",6375
"7628",421
"7629",27613
"7630",36671
"7631",11709
"7632",44838
"7633",10128
"7634",30578
"7635",11779
"7636",647
"7637",16445
"7638",9050
"7639",18099
"7640",16715
"7641",19340
"7642",13891
"7643",18898
"7644",5836
"7645",28418
"7646",21374
"7647",12881
"7648",33310
"7649",9928
"7650",33155
"7651",30552
"7652",9468
"7653",12668
"7654",6065
"7655",41175
"7656",32503
"7657",34005
"7658",15464
"7659",41086
"7660",36141
"7661",31712
"7662",818
"7663",34901
"7664",23181
"7665",38007
"7666",26018
"7667",23571
"7668",3556
"7669",34091
"7670",10167
"7671",10267
"7672",29379
"7673",40585
"7674",10137
"7675",14224
"7676",15831
"7677",19931
"7678",7768
"7679",37880
"7680",5292
"7681",16761
"7682",25400
"7683",12034
"7684",31422
"7685",16400
"7686",11743
"7687",25285
"7688",7641
"7689",18346
"7690",27676
"7691",12155
"7692",44776
"7693",23815
"7694",28001
"7695",39225
"7696",1194
"7697",14888
"7698",16540
"7699",32607
"7700",9628
"7701",9014
"7702",17795
"7703",8272
"7704",5367
"7705",15917
"7706",44957
"7707",42375
"7708",41630
"7709",37161
"7710",5483
"7711",32213
"7712",28509
"7713",433
"7714",39688
"7715",3532
"7716",5487
"7717",7627
"7718",44263
"7719",10077
"7720",32823
"7721",37457
"7722",4042
"7723",45668
"7724",41242
"7725",20639
"7726",5512
"7727",33783
"7728",36121
"7729",12464
"7730",2630
"7731",8657
"7732",44390
"7733",7608
"7734",28787
"7735",14808
"7736",24064
"7737",9656
"7738",29921
"7739",7007
"7740",37797
"7741",42188
"7742",19882
"7743",42309
"7744",31004
"7745",5663
"7746",9240
"7747",9688
"7748",4636
"7749",43781
"7750",13939
"7751",17652
"7752",42152
"7753",15958
"7754",40755
"7755",42893
"7756",13035
"7757",20822
"7758",14693
"7759",13953
"7760",19933
"7761",30440
"7762",10927
"7763",21494
"7764",9252
"7765",30849
"7766",30913
"7767",13326
"7768",14327
"7769",702
"7770",37420
"7771",29596
"7772",24201
"7773",24980
"7774",10757
"7775",27063
"7776",32595
"7777",19876
"7778",8998
"7779",17251
"7780",20054
"7781",3726
"7782",7750
"7783",40543
"7784",9302
"7785",7450
"7786",17931
"7787",3461
"7788",34550
"7789",29634
"7790",17733
"7791",27086
"7792",6687
"7793",22177
"7794",9955
"7795",17831
"7796",12090
"7797",40538
"7798",28058
"7799",35468
"7800",43757
"7801",32923
"7802",37561
"7803",11821
"7804",19930
"7805",24314
"7806",18046
"7807",3645
"7808",38515
"7809",31035
"7810",912
"7811",44960
"7812",19770
"7813",12782
"7814",12680
"7815",32007
"7816",21284
"7817",26156
"7818",45445
"7819",10695
"7820",10298
"7821",5877
"7822",8212
"7823",31838
"7824",5665
"7825",6960
"7826",17030
"7827",34472
"7828",12306
"7829",7129
"7830",33092
"7831",35882
"7832",16529
"7833",32167
"7834",36611
"7835",30592
"7836",32984
"7837",29950
"7838",3651
"7839",13631
"7840",24039
"7841",24073
"7842",20732
"7843",32054
"7844",25686
"7845",43393
"7846",18005
"7847",22203
"7848",27913
"7849",41349
"7850",2070
"7851",37520
"7852",13880
"7853",14810
"7854",44800
"7855",30099
"7856",1565
"7857",23479
"7858",39354
"7859",20830
"7860",40986
"7861",19620
"7862",12401
"7863",14215
"7864",28083
"7865",28327
"7866",42937
"7867",38671
"7868",43156
"7869",10629
"7870",33963
"7871",16144
"7872",20157
"7873",34402
"7874",25841
"7875",37556
"7876",22230
"7877",21542
"7878",11377
"7879",16704
"7880",42009
"7881",25228
"7882",19319
"7883",25537
"7884",12631
"7885",36053
"7886",24933
"7887",34036
"7888",5989
"7889",10504
"7890",8857
"7891",38999
"7892",37374
"7893",33918
"7894",4500
"7895",45891
"7896",30926
"7897",34990
"7898",44228
"7899",18679
"7900",45401
"7901",29470
"7902",16259
"7903",41587
"7904",12915
"7905",10932
"7906",23705
"7907",9007
"7908",25683
"7909",7837
"7910",34382
"7911",426
"7912",23577
"7913",33826
"7914",28586
"7915",21797
"7916",10157
"7917",15927
"7918",11905
"7919",16234
"7920",5991
"7921",31179
"7922",41142
"7923",17165
"7924",21276
"7925",37512
"7926",7466
"7927",30773
"7928",45301
"7929",31543
"7930",11268
"7931",4743
"7932",39103
"7933",13622
"7934",21157
"7935",2496
"7936",26458
"7937",16632
"7938",40163
"7939",37446
"7940",22127
"7941",26317
"7942",19553
"7943",28264
"7944",22591
"7945",39385
"7946",37207
"7947",34842
"7948",34465
"7949",329
"7950",39745
"7951",2810
"7952",26692
"7953",8219
"7954",951
"7955",42046
"7956",18243
"7957",7765
"7958",201
"7959",39667
"7960",22291
"7961",40849
"7962",231
"7963",42873
"7964",14117
"7965",23829
"7966",19641
"7967",23041
"7968",19708
"7969",36950
"7970",20533
"7971",16443
"7972",24615
"7973",16137
"7974",5686
"7975",45845
"7976",2966
"7977",10151
"7978",21972
"7979",20551
"7980",43612
"7981",43708
"7982",24419
"7983",9742
"7984",33926
"7985",40676
"7986",19019
"7987",9942
"7988",8872
"7989",43278
"7990",7554
"7991",44400
"7992",41108
"7993",23043
"7994",45433
"7995",41808
"7996",29536
"7997",7135
"7998",3416
"7999",29861
"8000",27163
"8001",416
"8002",37036
"8003",33359
"8004",1082
"8005",42091
"8006",24309
"8007",13711
"8008",28414
"8009",5864
"8010",176
"8011",22607
"8012",36757
"8013",19868
"8014",31498
"8015",25589
"8016",32591
"8017",40933
"8018",41480
"8019",33781
"8020",45255
"8021",7208
"8022",23476
"8023",14651
"8024",549
"8025",12813
"8026",8162
"8027",29646
"8028",11276
"8029",26055
"8030",16063
"8031",1058
"8032",885
"8033",8427
"8034",18958
"8035",40352
"8036",20764
"8037",27408
"8038",17717
"8039",32455
"8040",5955
"8041",5793
"8042",40775
"8043",43635
"8044",27252
"8045",655
"8046",7695
"8047",5531
"8048",42478
"8049",17237
"8050",33202
"8051",28906
"8052",33218
"8053",36880
"8054",16563
"8055",31249
"8056",23471
"8057",29866
"8058",10836
"8059",26274
"8060",23540
"8061",33929
"8062",20086
"8063",19091
"8064",3498
"8065",8598
"8066",24878
"8067",45337
"8068",26525
"8069",23723
"8070",39010
"8071",40287
"8072",26220
"8073",25265
"8074",2794
"8075",31817
"8076",4983
"8077",19374
"8078",130
"8079",37550
"8080",34605
"8081",31414
"8082",19294
"8083",9018
"8084",35769
"8085",40324
"8086",3156
"8087",23897
"8088",14812
"8089",34249
"8090",45029
"8091",22855
"8092",19543
"8093",33374
"8094",41014
"8095",37010
"8096",25634
"8097",10909
"8098",2981
"8099",17175
"8100",23118
"8101",43607
"8102",3692
"8103",44403
"8104",18819
"8105",10700
"8106",4424
"8107",33920
"8108",1401
"8109",25609
"8110",3551
"8111",11973
"8112",35527
"8113",44158
"8114",21874
"8115",20331
"8116",33067
"8117",44641
"8118",30207
"8119",3419
"8120",7536
"8121",35816
"8122",36042
"8123",25702
"8124",15968
"8125",33460
"8126",28917
"8127",22991
"8128",20239
"8129",25182
"8130",39519
"8131",32689
"8132",4292
"8133",20660
"8134",16216
"8135",9750
"8136",26930
"8137",21540
"8138",33277
"8139",5728
"8140",7338
"8141",43938
"8142",9204
"8143",30539
"8144",21401
"8145",30739
"8146",31558
"8147",9088
"8148",42495
"8149",41331
"8150",42344
"8151",36623
"8152",10404
"8153",12318
"8154",12272
"8155",39028
"8156",41225
"8157",19155
"8158",27348
"8159",18395
"8160",16589
"8161",26598
"8162",4594
"8163",7004
"8164",5099
"8165",2866
"8166",37792
"8167",27029
"8168",28361
"8169",38701
"8170",1880
"8171",22507
"8172",32143
"8173",33871
"8174",3902
"8175",37298
"8176",43360
"8177",2256
"8178",41888
"8179",21206
"8180",12427
"8181",22497
"8182",45233
"8183",21676
"8184",8155
"8185",33831
"8186",4057
"8187",11625
"8188",15067
"8189",21785
"8190",9268
"8191",38971
"8192",45651
"8193",39483
"8194",965
"8195",18966
"8196",15482
"8197",12891
"8198",40351
"8199",37685
"8200",30659
"8201",12495
"8202",23494
"8203",23992
"8204",12232
"8205",34304
"8206",23948
"8207",3903
"8208",44904
"8209",42556
"8210",15995
"8211",29895
"8212",6446
"8213",18298
"8214",33375
"8215",33289
"8216",7826
"8217",37645
"8218",16111
"8219",365
"8220",39516
"8221",38626
"8222",38961
"8223",35280
"8224",34045
"8225",28011
"8226",11755
"8227",5391
"8228",31252
"8229",648
"8230",13336
"8231",41937
"8232",13305
"8233",14468
"8234",42468
"8235",6102
"8236",27749
"8237",41172
"8238",22568
"8239",28343
"8240",44722
"8241",1945
"8242",29059
"8243",2137
"8244",42062
"8245",18490
"8246",12376
"8247",13541
"8248",16944
"8249",4291
"8250",17431
"8251",21816
"8252",26489
"8253",8354
"8254",32405
"8255",44952
"8256",32274
"8257",11514
"8258",8266
"8259",1285
"8260",32279
"8261",24115
"8262",37629
"8263",1474
"8264",44609
"8265",34759
"8266",44842
"8267",41118
"8268",31527
"8269",13195
"8270",4977
"8271",12483
"8272",23068
"8273",45529
"8274",18693
"8275",15063
"8276",41327
"8277",23851
"8278",42247
"8279",18590
"8280",22748
"8281",39048
"8282",45501
"8283",35163
"8284",16841
"8285",34011
"8286",23470
"8287",42145
"8288",29762
"8289",39633
"8290",41348
"8291",39502
"8292",22484
"8293",22476
"8294",32432
"8295",33933
"8296",26168
"8297",17134
"8298",45788
"8299",2026
"8300",26184
"8301",42263
"8302",30439
"8303",26496
"8304",32037
"8305",29146
"8306",37366
"8307",6776
"8308",26294
"8309",12581
"8310",13301
"8311",10815
"8312",15836
"8313",22224
"8314",20651
"8315",4343
"8316",38369
"8317",44855
"8318",15149
"8319",32377
"8320",10446
"8321",45664
"8322",44071
"8323",20589
"8324",8586
"8325",18788
"8326",20071
"8327",26997
"8328",43872
"8329",34763
"8330",39697
"8331",30775
"8332",34743
"8333",31624
"8334",6616
"8335",22117
"8336",12574
"8337",6094
"8338",21818
"8339",12742
"8340",43769
"8341",18987
"8342",23522
"8343",10978
"8344",24189
"8345",24027
"8346",44354
"8347",37306
"8348",14118
"8349",5098
"8350",33513
"8351",33733
"8352",26566
"8353",20099
"8354",15368
"8355",42218
"8356",23169
"8357",42186
"8358",13053
"8359",23059
"8360",2699
"8361",30742
"8362",31126
"8363",11067
"8364",26176
"8365",30481
"8366",29857
"8367",12604
"8368",8179
"8369",4655
"8370",13396
"8371",17401
"8372",12311
"8373",45199
"8374",18492
"8375",570
"8376",4981
"8377",32009
"8378",42102
"8379",43237
"8380",24620
"8381",32928
"8382",23028
"8383",39339
"8384",14502
"8385",868
"8386",33256
"8387",35343
"8388",40032
"8389",35948
"8390",31112
"8391",4507
"8392",16514
"8393",15553
"8394",39938
"8395",31565
"8396",5974
"8397",18878
"8398",36012
"8399",25733
"8400",546
"8401",16034
"8402",23786
"8403",30457
"8404",33383
"8405",37599
"8406",3277
"8407",20831
"8408",42919
"8409",9288
"8410",43530
"8411",29779
"8412",7494
"8413",2102
"8414",40405
"8415",44432
"8416",8053
"8417",3637
"8418",38570
"8419",16268
"8420",44121
"8421",37035
"8422",11602
"8423",16676
"8424",35427
"8425",3803
"8426",10982
"8427",34118
"8428",15492
"8429",27271
"8430",29777
"8431",31761
"8432",35975
"8433",45271
"8434",36793
"8435",9973
"8436",373
"8437",37916
"8438",42318
"8439",7721
"8440",26409
"8441",21534
"8442",44780
"8443",2837
"8444",42730
"8445",4169
"8446",20996
"8447",35288
"8448",29068
"8449",44735
"8450",18925
"8451",16781
"8452",35565
"8453",27144
"8454",14109
"8455",35160
"8456",3593
"8457",30740
"8458",39155
"8459",26477
"8460",8311
"8461",13645
"8462",42011
"8463",22982
"8464",40302
"8465",7291
"8466",44522
"8467",41207
"8468",37086
"8469",3759
"8470",7939
"8471",19123
"8472",4557
"8473",42904
"8474",27238
"8475",18707
"8476",6496
"8477",35272
"8478",23674
"8479",36002
"8480",11370
"8481",16091
"8482",10745
"8483",25538
"8484",19911
"8485",11297
"8486",37430
"8487",43869
"8488",7806
"8489",18680
"8490",39901
"8491",42024
"8492",37669
"8493",36882
"8494",43642
"8495",2144
"8496",40458
"8497",13449
"8498",34107
"8499",23607
"8500",10448
"8501",26005
"8502",22351
"8503",45309
"8504",21261
"8505",42568
"8506",13136
"8507",24245
"8508",44639
"8509",27704
"8510",42996
"8511",6000
"8512",38364
"8513",10979
"8514",23579
"8515",42008
"8516",21279
"8517",36259
"8518",29576
"8519",33210
"8520",1106
"8521",34150
"8522",8267
"8523",15459
"8524",30556
"8525",14265
"8526",11440
"8527",43731
"8528",25360
"8529",12793
"8530",6542
"8531",27621
"8532",16848
"8533",26001
"8534",18040
"8535",20554
"8536",16405
"8537",34452
"8538",16084
"8539",5151
"8540",23949
"8541",18846
"8542",38901
"8543",33464
"8544",18753
"8545",21954
"8546",37713
"8547",33408
"8548",40411
"8549",21786
"8550",23755
"8551",3789
"8552",29647
"8553",8147
"8554",40367
"8555",26226
"8556",40433
"8557",17853
"8558",39655
"8559",27571
"8560",43669
"8561",24233
"8562",11243
"8563",42162
"8564",16238
"8565",39680
"8566",27291
"8567",3907
"8568",16658
"8569",34182
"8570",10031
"8571",21418
"8572",729
"8573",6108
"8574",9671
"8575",44573
"8576",45050
"8577",3521
"8578",35509
"8579",41224
"8580",15559
"8581",33450
"8582",7081
"8583",21590
"8584",40970
"8585",29698
"8586",14676
"8587",28111
"8588",29766
"8589",29874
"8590",10095
"8591",8728
"8592",26242
"8593",12706
"8594",32825
"8595",41591
"8596",28924
"8597",30469
"8598",37767
"8599",14523
"8600",3860
"8601",8854
"8602",12171
"8603",41528
"8604",41237
"8605",29687
"8606",34768
"8607",1509
"8608",38708
"8609",42116
"8610",24372
"8611",14328
"8612",20755
"8613",20538
"8614",41787
"8615",19952
"8616",35477
"8617",14337
"8618",9946
"8619",41361
"8620",15933
"8621",5087
"8622",14736
"8623",45613
"8624",24556
"8625",2897
"8626",4957
"8627",20836
"8628",21877
"8629",20665
"8630",24680
"8631",25304
"8632",12036
"8633",27134
"8634",28030
"8635",38870
"8636",7973
"8637",44755
"8638",30892
"8639",6904
"8640",9167
"8641",5111
"8642",30985
"8643",27811
"8644",10628
"8645",2434
"8646",27846
"8647",17152
"8648",33209
"8649",36110
"8650",43355
"8651",2625
"8652",37319
"8653",4287
"8654",20895
"8655",7753
"8656",31370
"8657",16270
"8658",15972
"8659",9731
"8660",3204
"8661",24195
"8662",25478
"8663",25772
"8664",12130
"8665",43990
"8666",43674
"8667",33962
"8668",29408
"8669",30137
"8670",16708
"8671",45325
"8672",28731
"8673",14960
"8674",12903
"8675",9194
"8676",9800
"8677",42954
"8678",36912
"8679",12450
"8680",42648
"8681",29422
"8682",28455
"8683",40569
"8684",22450
"8685",30866
"8686",6588
"8687",10268
"8688",12191
"8689",10802
"8690",32189
"8691",13950
"8692",37416
"8693",32203
"8694",30331
"8695",716
"8696",18139
"8697",4302
"8698",17234
"8699",40374
"8700",32949
"8701",24194
"8702",1804
"8703",22254
"8704",7811
"8705",16148
"8706",24914
"8707",32430
"8708",35568
"8709",4380
"8710",15060
"8711",20729
"8712",44771
"8713",20052
"8714",30293
"8715",8477
"8716",10419
"8717",10134
"8718",12153
"8719",12678
"8720",29713
"8721",18330
"8722",38432
"8723",5907
"8724",25834
"8725",35417
"8726",4978
"8727",20500
"8728",18686
"8729",44961
"8730",17926
"8731",24079
"8732",18669
"8733",43166
"8734",31866
"8735",27295
"8736",9407
"8737",37947
"8738",20262
"8739",42926
"8740",10919
"8741",21995
"8742",35768
"8743",1542
"8744",28121
"8745",12924
"8746",25735
"8747",43401
"8748",8595
"8749",7003
"8750",25309
"8751",22200
"8752",38009
"8753",1506
"8754",15452
"8755",16535
"8756",17205
"8757",17580
"8758",44600
"8759",45602
"8760",43636
"8761",23137
"8762",22024
"8763",35556
"8764",39611
"8765",41685
"8766",12549
"8767",31964
"8768",2464
"8769",14741
"8770",27522
"8771",26746
"8772",37113
"8773",34997
"8774",28085
"8775",42401
"8776",10644
"8777",45084
"8778",7202
"8779",40692
"8780",16458
"8781",1624
"8782",25899
"8783",6804
"8784",21273
"8785",42835
"8786",33775
"8787",24871
"8788",26976
"8789",18103
"8790",32077
"8791",797
"8792",25614
"8793",44271
"8794",462
"8795",38970
"8796",16341
"8797",34620
"8798",38897
"8799",42449
"8800",37882
"8801",27690
"8802",27570
"8803",21804
"8804",23199
"8805",30477
"8806",26772
"8807",32651
"8808",42053
"8809",29124
"8810",8730
"8811",29920
"8812",22279
"8813",20417
"8814",52
"8815",7509
"8816",17676
"8817",25980
"8818",45436
"8819",30202
"8820",17217
"8821",20608
"8822",27455
"8823",14243
"8824",35220
"8825",10912
"8826",24090
"8827",42420
"8828",39331
"8829",15264
"8830",23903
"8831",36687
"8832",28006
"8833",5554
"8834",7329
"8835",38084
"8836",7372
"8837",26261
"8838",10441
"8839",25458
"8840",21518
"8841",18793
"8842",1844
"8843",19996
"8844",2565
"8845",256
"8846",28326
"8847",36011
"8848",43351
"8849",26074
"8850",12433
"8851",41144
"8852",31405
"8853",45212
"8854",40926
"8855",4215
"8856",5990
"8857",41442
"8858",35834
"8859",281
"8860",35640
"8861",20484
"8862",12175
"8863",39035
"8864",36545
"8865",6357
"8866",35534
"8867",32019
"8868",35649
"8869",21566
"8870",44435
"8871",39780
"8872",1033
"8873",42334
"8874",18159
"8875",38415
"8876",20508
"8877",31643
"8878",4469
"8879",44812
"8880",14843
"8881",41649
"8882",42841
"8883",21443
"8884",37278
"8885",30541
"8886",24017
"8887",36555
"8888",28684
"8889",33292
"8890",45835
"8891",26384
"8892",41396
"8893",16076
"8894",37950
"8895",41074
"8896",10351
"8897",1646
"8898",29519
"8899",45480
"8900",8742
"8901",41297
"8902",41365
"8903",1788
"8904",9715
"8905",11771
"8906",45134
"8907",5572
"8908",45748
"8909",26266
"8910",44111
"8911",16657
"8912",34948
"8913",40250
"8914",15583
"8915",44072
"8916",4410
"8917",42952
"8918",15694
"8919",13571
"8920",42833
"8921",11540
"8922",14368
"8923",2868
"8924",12244
"8925",5422
"8926",26288
"8927",39489
"8928",42800
"8929",13169
"8930",17213
"8931",31136
"8932",17557
"8933",37441
"8934",4774
"8935",2954
"8936",22304
"8937",28296
"8938",44045
"8939",30620
"8940",37962
"8941",16390
"8942",23740
"8943",2925
"8944",18254
"8945",42377
"8946",1134
"8947",24016
"8948",32145
"8949",2007
"8950",34320
"8951",11284
"8952",25607
"8953",20438
"8954",41026
"8955",21829
"8956",39568
"8957",34248
"8958",17278
"8959",17190
"8960",7623
"8961",20614
"8962",14727
"8963",10287
"8964",33887
"8965",807
"8966",29619
"8967",32972
"8968",5500
"8969",26972
"8970",13432
"8971",31142
"8972",39836
"8973",44264
"8974",6799
"8975",15611
"8976",43498
"8977",20526
"8978",518
