"","x"
"11637",45721
"11638",34878
"11639",40045
"11640",2294
"11641",40575
"11642",44832
"11643",36143
"11644",1808
"11645",32848
"11646",36864
"11647",27897
"11648",25207
"11649",5745
"11650",23896
"11651",22190
"11652",8027
"11653",15130
"11654",5798
"11655",3389
"11656",37249
"11657",46105
"11658",25578
"11659",17127
"11660",17324
"11661",19018
"11662",31485
"11663",16004
"11664",15405
"11665",11747
"11666",7317
"11667",19985
"11668",4504
"11669",14649
"11670",907
"11671",44985
"11672",40680
"11673",7689
"11674",35894
"11675",44232
"11676",1275
"11677",48701
"11678",46103
"11679",34404
"11680",37073
"11681",32616
"11682",629
"11683",14351
"11684",47300
"11685",18740
"11686",45226
"11687",45220
"11688",35227
"11689",32555
"11690",2909
"11691",22825
"11692",26920
"11693",31298
"11694",28441
"11695",24540
"11696",9320
"11697",18568
"11698",45727
"11699",8244
"11700",28486
"11701",12172
"11702",8342
"11703",17888
"11704",22608
"11705",8693
"11706",44089
"11707",40748
"11708",32941
"11709",10767
"11710",6840
"11711",29686
"11712",13328
"11713",41467
"11714",37942
"11715",7617
"11716",29412
"11717",27901
"11718",10543
"11719",34601
"11720",479
"11721",28080
"11722",6940
"11723",10786
"11724",46161
"11725",45608
"11726",14324
"11727",40518
"11728",730
"11729",28972
"11730",13551
"11731",13841
"11732",43814
"11733",24803
"11734",30902
"11735",1997
"11736",18556
"11737",39865
"11738",30522
"11739",34103
"11740",30035
"11741",14371
"11742",29906
"11743",10356
"11744",46364
"11745",20619
"11746",16887
"11747",24545
"11748",42106
"11749",44339
"11750",40539
"11751",25676
"11752",30504
"11753",46971
"11754",2186
"11755",1404
"11756",14786
"11757",20734
"11758",9614
"11759",48292
"11760",34940
"11761",3727
"11762",39548
"11763",11931
"11764",14287
"11765",41226
"11766",10904
"11767",34598
"11768",37044
"11769",6240
"11770",395
"11771",9605
"11772",14626
"11773",31363
"11774",16655
"11775",24697
"11776",29550
"11777",47469
"11778",29300
"11779",15037
"11780",17726
"11781",14477
"11782",11327
"11783",45325
"11784",5695
"11785",38189
"11786",14744
"11787",2968
"11788",41963
"11789",18155
"11790",44322
"11791",11720
"11792",19490
"11793",45541
"11794",48017
"11795",18337
"11796",46563
"11797",23298
"11798",46758
"11799",11787
"11800",28155
"11801",7506
"11802",38606
"11803",13318
"11804",6648
"11805",24910
"11806",48828
"11807",25357
"11808",451
"11809",30573
"11810",1726
"11811",37830
"11812",9390
"11813",23350
"11814",5045
"11815",42246
"11816",46647
"11817",33203
"11818",13597
"11819",5920
"11820",44300
"11821",1464
"11822",4575
"11823",29268
"11824",37327
"11825",47009
"11826",48502
"11827",4869
"11828",32524
"11829",23731
"11830",272
"11831",20928
"11832",3073
"11833",29956
"11834",3765
"11835",28472
"11836",15466
"11837",34347
"11838",38213
"11839",30076
"11840",17727
"11841",3859
"11842",27477
"11843",39000
"11844",15444
"11845",9456
"11846",28808
"11847",11238
"11848",23972
"11849",4123
"11850",23625
"11851",6062
"11852",2657
"11853",7062
"11854",27885
"11855",35411
"11856",24881
"11857",46941
"11858",39352
"11859",7294
"11860",76
"11861",40468
"11862",6601
"11863",15191
"11864",26927
"11865",46718
"11866",17606
"11867",29676
"11868",44240
"11869",34307
"11870",24117
"11871",19295
"11872",10890
"11873",42335
"11874",26454
"11875",12610
"11876",10188
"11877",38101
"11878",7898
"11879",13911
"11880",32601
"11881",24320
"11882",43426
"11883",12299
"11884",14086
"11885",10848
"11886",28286
"11887",11522
"11888",3965
"11889",34313
"11890",47987
"11891",22772
"11892",2607
"11893",42283
"11894",30861
"11895",24707
"11896",26472
"11897",48434
"11898",36488
"11899",9721
"11900",9734
"11901",7569
"11902",40344
"11903",45679
"11904",11618
"11905",31229
"11906",25188
"11907",41591
"11908",36665
"11909",44550
"11910",35831
"11911",46534
"11912",41011
"11913",21950
"11914",19591
"11915",46628
"11916",34199
"11917",4130
"11918",9572
"11919",7158
"11920",43784
"11921",48478
"11922",48146
"11923",31885
"11924",1849
"11925",40564
"11926",12822
"11927",8341
"11928",16894
"11929",3736
"11930",33895
"11931",37960
"11932",35252
"11933",20886
"11934",12786
"11935",10220
"11936",34360
"11937",37456
"11938",42084
"11939",5553
"11940",8383
"11941",33546
"11942",47439
"11943",12619
"11944",47619
"11945",30542
"11946",11372
"11947",28061
"11948",30397
"11949",22207
"11950",32185
"11951",26855
"11952",11078
"11953",26963
"11954",42373
"11955",30492
"11956",1869
"11957",34087
"11958",46616
"11959",39814
"11960",19231
"11961",30446
"11962",7193
"11963",48040
"11964",33956
"11965",9828
"11966",35504
"11967",31063
"11968",23493
"11969",28938
"11970",21662
"11971",42677
"11972",24918
"11973",41890
"11974",34685
"11975",11250
"11976",17927
"11977",8029
"11978",6460
"11979",8628
"11980",12528
"11981",26080
"11982",23269
"11983",36798
"11984",5659
"11985",6575
"11986",39888
"11987",16760
"11988",27461
"11989",12163
"11990",17404
"11991",7799
"11992",1009
"11993",47311
"11994",25482
"11995",30050
"11996",34098
"11997",22527
"11998",39016
"11999",14408
"12000",43449
"12001",6729
"12002",37784
"12003",34817
"12004",14540
"12005",35090
"12006",7163
"12007",15505
"12008",38615
"12009",31990
"12010",12575
"12011",33412
"12012",13171
"12013",4172
"12014",13556
"12015",46197
"12016",21719
"12017",3315
"12018",25643
"12019",18036
"12020",23502
"12021",45513
"12022",11203
"12023",11155
"12024",16463
"12025",41491
"12026",45083
"12027",16037
"12028",11313
"12029",25580
"12030",44596
"12031",43324
"12032",18996
"12033",1727
"12034",33189
"12035",7014
"12036",19381
"12037",5915
"12038",26641
"12039",47917
"12040",38282
"12041",45619
"12042",27837
"12043",18511
"12044",25762
"12045",9260
"12046",18280
"12047",19338
"12048",2576
"12049",15016
"12050",47247
"12051",42444
"12052",15128
"12053",4947
"12054",13014
"12055",48681
"12056",44026
"12057",33704
"12058",31300
"12059",22895
"12060",28090
"12061",44383
"12062",37720
"12063",44833
"12064",15189
"12065",24596
"12066",47889
"12067",36838
"12068",45154
"12069",38375
"12070",124
"12071",9211
"12072",12614
"12073",45735
"12074",10482
"12075",29969
"12076",28189
"12077",7054
"12078",42782
"12079",28469
"12080",15916
"12081",31719
"12082",44977
"12083",7398
"12084",13606
"12085",23643
"12086",11615
"12087",10055
"12088",5192
"12089",46857
"12090",31352
"12091",36972
"12092",40634
"12093",30944
"12094",1178
"12095",31529
"12096",39096
"12097",1545
"12098",34120
"12099",18053
"12100",46558
"12101",21240
"12102",43419
"12103",12992
"12104",18044
"12105",31905
"12106",31327
"12107",22665
"12108",45678
"12109",6623
"12110",1333
"12111",28241
"12112",38717
"12113",24939
"12114",11531
"12115",33114
"12116",34527
"12117",8888
"12118",44703
"12119",2673
"12120",15613
"12121",15046
"12122",33065
"12123",36857
"12124",47721
"12125",24236
"12126",24256
"12127",11958
"12128",6303
"12129",18547
"12130",38107
"12131",13672
"12132",4845
"12133",42669
"12134",40307
"12135",27118
"12136",40505
"12137",10191
"12138",9207
"12139",21387
"12140",23810
"12141",39211
"12142",14170
"12143",5334
"12144",21388
"12145",32086
"12146",27501
"12147",24897
"12148",2118
"12149",25936
"12150",17907
"12151",3548
"12152",11710
"12153",43501
"12154",30744
"12155",38360
"12156",43386
"12157",42111
"12158",3718
"12159",28657
"12160",30384
"12161",30444
"12162",18688
"12163",33038
"12164",33025
"12165",4946
"12166",30309
"12167",32227
"12168",36567
"12169",10402
"12170",20823
"12171",43668
"12172",31566
"12173",13218
"12174",15376
"12175",1583
"12176",46794
"12177",649
"12178",32743
"12179",42255
"12180",21004
"12181",38763
"12182",18452
"12183",34845
"12184",10977
"12185",4721
"12186",10901
"12187",37822
"12188",19912
"12189",15681
"12190",48784
"12191",2741
"12192",11380
"12193",437
"12194",29574
"12195",29381
"12196",35075
"12197",151
"12198",43263
"12199",31084
"12200",20234
"12201",8134
"12202",20577
"12203",9110
"12204",17146
"12205",22715
"12206",14294
"12207",9793
"12208",34238
"12209",47235
"12210",16661
"12211",15647
"12212",31456
"12213",14827
"12214",48077
"12215",26615
"12216",44142
"12217",15454
"12218",45528
"12219",1537
"12220",24498
"12221",28717
"12222",22993
"12223",34679
"12224",39249
"12225",19563
"12226",5373
"12227",12723
"12228",42769
"12229",19779
"12230",43961
"12231",41289
"12232",32087
"12233",3097
"12234",8875
"12235",30649
"12236",48385
"12237",7971
"12238",33693
"12239",4948
"12240",22192
"12241",22075
"12242",42868
"12243",6510
"12244",46632
"12245",45016
"12246",10488
"12247",4497
"12248",26796
"12249",14554
"12250",24590
"12251",37854
"12252",34315
"12253",47898
"12254",18762
"12255",17998
"12256",36356
"12257",32902
"12258",15551
"12259",19813
"12260",40952
"12261",41231
"12262",25067
"12263",18850
"12264",43063
"12265",48158
"12266",20519
"12267",45652
"12268",44891
"12269",27314
"12270",44165
"12271",47115
"12272",3468
"12273",38573
"12274",25884
"12275",15865
"12276",43444
"12277",6945
"12278",33056
"12279",30449
"12280",47691
"12281",44475
"12282",39696
"12283",24791
"12284",24808
"12285",15953
"12286",4580
"12287",42866
"12288",33051
"12289",6283
"12290",1933
"12291",31698
"12292",7890
"12293",13025
"12294",39803
"12295",9485
"12296",850
"12297",38976
"12298",31427
"12299",46305
"12300",19647
"12301",40731
"12302",16023
"12303",4446
"12304",6226
"12305",18438
"12306",38474
"12307",4165
"12308",45299
"12309",42211
"12310",35279
"12311",7231
"12312",44407
"12313",33979
"12314",41534
"12315",43155
"12316",46778
"12317",20825
"12318",48277
"12319",41750
"12320",1323
"12321",42991
"12322",12757
"12323",12810
"12324",43717
"12325",5228
"12326",42119
"12327",46438
"12328",19140
"12329",13721
"12330",39489
"12331",14070
"12332",11052
"12333",35428
"12334",17748
"12335",13981
"12336",13387
"12337",30065
"12338",7730
"12339",7998
"12340",3311
"12341",19755
"12342",2719
"12343",37403
"12344",6346
"12345",22183
"12346",4818
"12347",14051
"12348",13834
"12349",31765
"12350",947
"12351",35356
"12352",44737
"12353",6586
"12354",20787
"12355",18748
"12356",25200
"12357",22016
"12358",13393
"12359",6244
"12360",32006
"12361",28322
"12362",6128
"12363",16324
"12364",32906
"12365",24218
"12366",8561
"12367",16015
"12368",25809
"12369",24480
"12370",2651
"12371",14357
"12372",5307
"12373",3706
"12374",39930
"12375",18743
"12376",11496
"12377",21649
"12378",6017
"12379",17095
"12380",24600
"12381",45524
"12382",46407
"12383",44373
"12384",24747
"12385",46824
"12386",18204
"12387",9372
"12388",12523
"12389",46785
"12390",29363
"12391",3545
"12392",37032
"12393",20461
"12394",31406
"12395",23302
"12396",43953
"12397",38478
"12398",16600
"12399",3208
"12400",34377
"12401",3236
"12402",27097
"12403",41978
"12404",22881
"12405",21681
"12406",22776
"12407",17670
"12408",31561
"12409",24519
"12410",11070
"12411",29999
"12412",9642
"12413",38753
"12414",16054
"12415",6142
"12416",8146
"12417",5611
"12418",42053
"12419",16777
"12420",22555
"12421",31544
"12422",693
"12423",46215
"12424",38053
"12425",22690
"12426",28615
"12427",17248
"12428",34071
"12429",24758
"12430",1667
"12431",26516
"12432",40316
"12433",8030
"12434",40303
"12435",23871
"12436",8757
"12437",44413
"12438",29071
"12439",46387
"12440",16131
"12441",42802
"12442",11915
"12443",45078
"12444",26044
"12445",47383
"12446",32792
"12447",22407
"12448",21417
"12449",17355
"12450",12298
"12451",19177
"12452",9546
"12453",24740
"12454",19192
"12455",39869
"12456",23817
"12457",1173
"12458",43448
"12459",11154
"12460",2191
"12461",3810
"12462",19733
"12463",31115
"12464",39657
"12465",12858
"12466",33708
"12467",17239
"12468",18604
"12469",46678
"12470",12521
"12471",6716
"12472",31636
"12473",44973
"12474",21513
"12475",12789
"12476",15479
"12477",5988
"12478",39126
"12479",16392
"12480",9909
"12481",2000
"12482",8274
"12483",4206
"12484",15414
"12485",2978
"12486",17657
"12487",8715
"12488",23322
"12489",45839
"12490",42905
"12491",37581
"12492",10344
"12493",48801
"12494",5987
"12495",34885
"12496",8100
"12497",16921
"12498",17232
"12499",9470
"12500",34808
"12501",24912
"12502",47414
"12503",24792
"12504",34809
"12505",25097
"12506",26944
"12507",41934
"12508",12688
"12509",42171
"12510",42436
"12511",36010
"12512",22723
"12513",7111
"12514",24622
"12515",14487
"12516",26372
"12517",35645
"12518",1978
"12519",46740
"12520",19781
"12521",47663
"12522",46329
"12523",28560
"12524",34673
"12525",8545
"12526",17197
"12527",17512
"12528",6741
"12529",22031
"12530",10768
"12531",35370
"12532",41168
"12533",16768
"12534",35876
"12535",5947
"12536",45611
"12537",31009
"12538",25017
"12539",12229
"12540",37698
"12541",13092
"12542",2709
"12543",13493
"12544",21994
"12545",40192
"12546",3875
"12547",40372
"12548",34787
"12549",10638
"12550",10981
"12551",43102
"12552",19784
"12553",24270
"12554",27457
"12555",23477
"12556",6345
"12557",39268
"12558",28617
"12559",16839
"12560",35212
"12561",17675
"12562",2425
"12563",42526
"12564",9335
"12565",41351
"12566",20470
"12567",41929
"12568",37859
"12569",4330
"12570",32345
"12571",11676
"12572",31386
"12573",43321
"12574",11224
"12575",8966
"12576",6562
"12577",31782
"12578",6298
"12579",38332
"12580",39359
"12581",18899
"12582",10394
"12583",23555
"12584",9903
"12585",5039
"12586",17885
"12587",35067
"12588",22065
"12589",10383
"12590",9386
"12591",20046
"12592",4121
"12593",19088
"12594",25815
"12595",3591
"12596",2775
"12597",38345
"12598",20315
"12599",6504
"12600",9347
"12601",37001
"12602",13516
"12603",41295
"12604",11762
"12605",44049
"12606",44219
"12607",24047
"12608",37067
"12609",34728
"12610",41234
"12611",35610
"12612",666
"12613",36360
"12614",20646
"12615",31718
"12616",14885
"12617",45873
"12618",18779
"12619",41251
"12620",22398
"12621",43856
"12622",13538
"12623",29053
"12624",44970
"12625",22100
"12626",21734
"12627",30322
"12628",10573
"12629",28027
"12630",29745
"12631",17701
"12632",25521
"12633",4484
"12634",43678
"12635",6781
"12636",31754
"12637",42524
"12638",6125
"12639",40926
"12640",44810
"12641",21287
"12642",14979
"12643",4015
"12644",22689
"12645",5179
"12646",48800
"12647",42155
"12648",48240
"12649",12613
"12650",34247
"12651",6314
"12652",21565
"12653",34687
"12654",35757
"12655",28382
"12656",23789
"12657",14582
"12658",45623
"12659",48143
"12660",20269
"12661",25319
"12662",35440
"12663",15237
"12664",7794
"12665",5376
"12666",36400
"12667",43282
"12668",17496
"12669",36033
"12670",38751
"12671",5275
"12672",26532
"12673",4746
"12674",35702
"12675",13866
"12676",14928
"12677",47109
"12678",12478
"12679",21174
"12680",19874
"12681",16778
"12682",32442
"12683",32537
"12684",1575
"12685",9700
"12686",2643
"12687",17501
"12688",19690
"12689",33598
"12690",1122
"12691",32579
"12692",9515
"12693",24319
"12694",46292
"12695",34340
"12696",14181
"12697",6998
"12698",23712
"12699",1340
"12700",28940
"12701",24795
"12702",25459
"12703",34619
"12704",31567
"12705",35001
"12706",4886
"12707",11770
"12708",45291
"12709",26661
"12710",47548
"12711",17851
"12712",24643
"12713",778
"12714",30840
"12715",21367
"12716",9576
"12717",41205
"12718",20566
"12719",442
"12720",22919
"12721",8764
"12722",27055
"12723",14891
"12724",6979
"12725",14799
"12726",31169
"12727",561
"12728",1603
"12729",48263
"12730",39008
"12731",29183
"12732",1202
"12733",14462
"12734",18949
"12735",39424
"12736",36953
"12737",43459
"12738",32539
"12739",46472
"12740",26970
"12741",20936
"12742",21596
"12743",4972
"12744",7906
"12745",17308
"12746",36674
"12747",44296
"12748",46663
"12749",35787
"12750",13421
"12751",5277
"12752",21270
"12753",47480
"12754",20352
"12755",16391
"12756",22629
"12757",45707
"12758",44062
"12759",12530
"12760",36153
"12761",5863
"12762",27605
"12763",30276
"12764",3901
"12765",34357
"12766",14102
"12767",16689
"12768",6524
"12769",46863
"12770",1188
"12771",24333
"12772",19560
"12773",25732
"12774",8893
"12775",14852
"12776",21974
"12777",9478
"12778",289
"12779",15756
"12780",21395
"12781",27042
"12782",5475
"12783",25557
"12784",15810
"12785",31584
"12786",30803
"12787",8328
"12788",6001
"12789",33785
"12790",28963
"12791",42416
"12792",39701
"12793",37632
"12794",20087
"12795",44503
"12796",4448
"12797",23537
"12798",38686
"12799",29636
"12800",17599
"12801",21178
"12802",29776
"12803",389
"12804",5091
"12805",40547
"12806",6571
"12807",10712
"12808",32770
"12809",39003
"12810",35335
"12811",45091
"12812",9645
"12813",8674
"12814",37607
"12815",23318
"12816",15265
"12817",15517
"12818",8006
"12819",26492
"12820",7409
"12821",4654
"12822",10048
"12823",27046
"12824",3487
"12825",8522
"12826",15746
"12827",7399
"12828",2985
"12829",24992
"12830",5835
"12831",24091
"12832",28131
"12833",10274
"12834",43336
"12835",3004
"12836",33907
"12837",39312
"12838",4524
"12839",40693
"12840",17537
"12841",12658
"12842",6534
"12843",46079
"12844",26795
"12845",32002
"12846",47685
"12847",34919
"12848",40018
"12849",38453
"12850",41861
"12851",44697
"12852",33395
"12853",5837
"12854",19433
"12855",38079
"12856",39927
"12857",15899
"12858",32774
"12859",42984
"12860",34986
"12861",25990
"12862",28288
"12863",20621
"12864",22856
"12865",9334
"12866",47767
"12867",18066
"12868",42568
"12869",40890
"12870",31218
"12871",46270
"12872",27558
"12873",6755
"12874",9680
"12875",43201
"12876",36790
"12877",6674
"12878",18002
"12879",36085
"12880",34489
"12881",28658
"12882",29122
"12883",1554
"12884",39013
"12885",33662
"12886",568
"12887",22806
"12888",44141
"12889",39385
"12890",23128
"12891",20727
"12892",654
"12893",39115
"12894",15218
"12895",6641
"12896",31437
"12897",9541
"12898",43025
"12899",6827
"12900",31575
"12901",17422
"12902",24873
"12903",30070
"12904",45208
"12905",26562
"12906",20964
"12907",16553
"12908",2372
"12909",36264
"12910",19693
"12911",16617
"12912",32681
"12913",39585
"12914",11310
"12915",37574
"12916",18465
"12917",26041
"12918",36303
"12919",19613
"12920",38398
"12921",2363
"12922",25662
"12923",23970
"12924",41915
"12925",21741
"12926",48661
"12927",5548
"12928",19110
"12929",39132
"12930",34145
"12931",21792
"12932",2157
"12933",21630
"12934",8994
"12935",31196
"12936",22717
"12937",4802
"12938",35721
"12939",33501
"12940",8118
"12941",15735
"12942",27817
"12943",42102
"12944",37781
"12945",21094
"12946",46005
"12947",25324
"12948",19379
"12949",21283
"12950",43288
"12951",25545
"12952",42447
"12953",41943
"12954",3814
"12955",33545
"12956",19610
"12957",3900
"12958",28699
"12959",32058
"12960",16480
"12961",42028
"12962",3996
"12963",50
"12964",48761
"12965",17303
"12966",32078
"12967",41030
"12968",25115
"12969",28338
"12970",20827
"12971",2995
"12972",20790
"12973",10272
"12974",44861
"12975",14262
"12976",3800
"12977",17534
"12978",45115
"12979",34770
"12980",16027
"12981",41305
"12982",598
"12983",37163
"12984",45224
"12985",16055
"12986",32316
"12987",21411
"12988",238
"12989",37743
"12990",13547
"12991",11621
"12992",37136
"12993",23329
"12994",48130
"12995",44787
"12996",23710
"12997",37352
"12998",12584
"12999",35786
"13000",40787
"13001",2381
"13002",6163
"13003",33541
"13004",19120
"13005",45406
"13006",5356
"13007",24638
"13008",18815
"13009",20675
"13010",16100
"13011",37889
"13012",5614
"13013",45140
"13014",36444
"13015",43074
"13016",36226
"13017",35791
"13018",20718
"13019",42651
"13020",1289
"13021",10461
"13022",42647
"13023",984
"13024",44398
"13025",34343
"13026",10637
"13027",27841
"13028",18431
"13029",33592
"13030",46134
"13031",36913
"13032",8318
"13033",43483
"13034",22535
"13035",38311
"13036",847
"13037",34471
"13038",41712
"13039",11844
"13040",47421
"13041",42871
"13042",16153
"13043",10182
"13044",34480
"13045",24025
"13046",16867
"13047",16624
"13048",28255
"13049",47236
"13050",1167
"13051",35779
"13052",1091
"13053",18687
"13054",2342
"13055",2566
"13056",9065
"13057",47076
"13058",98
"13059",30942
"13060",46433
"13061",34893
"13062",12220
"13063",48677
"13064",43390
"13065",24374
"13066",33888
"13067",44014
"13068",40023
"13069",4024
"13070",41022
"13071",28141
"13072",44812
"13073",42205
"13074",41474
"13075",36750
"13076",6054
"13077",25725
"13078",17167
"13079",24356
"13080",33512
"13081",43325
"13082",44256
"13083",42797
"13084",554
"13085",35297
"13086",32310
"13087",31688
"13088",46665
"13089",32809
"13090",39944
"13091",9465
"13092",19359
"13093",26797
"13094",26162
"13095",30338
"13096",18442
"13097",30992
"13098",18654
"13099",37599
"13100",7594
"13101",33257
"13102",12100
"13103",20748
"13104",30746
"13105",46288
"13106",44735
"13107",32256
"13108",35967
"13109",11131
"13110",8676
"13111",1240
"13112",13843
"13113",5688
"13114",15935
"13115",4938
"13116",23767
"13117",32422
"13118",1622
"13119",45930
"13120",12158
"13121",26993
"13122",30682
"13123",27216
"13124",46368
"13125",43614
"13126",3371
"13127",11359
"13128",976
"13129",9279
"13130",27635
"13131",4451
"13132",11719
"13133",11692
"13134",26817
"13135",31744
"13136",9882
"13137",24966
"13138",4246
"13139",17623
"13140",3456
"13141",31353
"13142",45301
"13143",544
"13144",18011
"13145",31256
"13146",4961
"13147",8563
"13148",2438
"13149",25888
"13150",30348
"13151",47435
"13152",23174
"13153",43556
"13154",30544
"13155",9662
"13156",40384
"13157",31597
"13158",8648
"13159",39396
"13160",1904
"13161",42186
"13162",4103
"13163",7650
"13164",42418
"13165",33820
"13166",47391
"13167",38526
"13168",30014
"13169",44863
"13170",13649
"13171",30901
"13172",19249
"13173",32235
"13174",26874
"13175",1964
"13176",29078
"13177",29502
"13178",8294
"13179",4144
"13180",34984
"13181",4436
"13182",47520
"13183",28428
"13184",39502
"13185",11833
"13186",45456
"13187",26633
"13188",28440
"13189",44066
"13190",28381
"13191",40156
"13192",36343
"13193",18342
"13194",37725
"13195",31262
"13196",47828
"13197",26499
"13198",19655
"13199",31434
"13200",13452
"13201",35019
"13202",7216
"13203",4515
"13204",19395
"13205",21889
"13206",6334
"13207",41816
"13208",46783
"13209",33793
"13210",15488
"13211",41888
"13212",46686
"13213",13644
"13214",38483
"13215",28449
"13216",11816
"13217",9364
"13218",27496
"13219",8548
"13220",279
"13221",48411
"13222",11875
"13223",4016
"13224",24375
"13225",24544
"13226",16711
"13227",15975
"13228",5893
"13229",29942
"13230",7915
"13231",35429
"13232",24802
"13233",43453
"13234",36129
"13235",39346
"13236",37763
"13237",47217
"13238",25010
"13239",44136
"13240",12179
"13241",25900
"13242",10133
"13243",27563
"13244",1916
"13245",40875
"13246",10832
"13247",26347
"13248",38697
"13249",42727
"13250",17630
"13251",43694
"13252",18858
"13253",48676
"13254",16308
"13255",17582
"13256",29581
"13257",48033
"13258",36795
"13259",9236
"13260",27265
"13261",4325
"13262",33414
"13263",12
"13264",14391
"13265",9023
"13266",41523
"13267",34815
"13268",2216
"13269",33716
"13270",46322
"13271",32800
"13272",828
"13273",10675
"13274",22836
"13275",26153
"13276",2264
"13277",44163
"13278",6629
"13279",44431
"13280",32492
"13281",47524
"13282",25648
"13283",23438
"13284",13826
"13285",13109
"13286",11460
"13287",27104
"13288",13004
"13289",29104
"13290",24453
"13291",21429
"13292",12927
"13293",9509
"13294",12684
"13295",27675
"13296",12042
"13297",30717
"13298",14680
"13299",14023
"13300",3375
"13301",47660
"13302",30080
"13303",13577
"13304",6909
"13305",35865
"13306",32663
"13307",4906
"13308",3714
"13309",12187
"13310",40629
"13311",31435
"13312",31811
"13313",41989
"13314",40726
"13315",18738
"13316",35312
"13317",47248
"13318",30394
"13319",40357
"13320",16806
"13321",41658
"13322",35076
"13323",4539
"13324",33855
"13325",4694
"13326",45966
"13327",47522
"13328",29664
"13329",1597
"13330",7910
"13331",12035
"13332",44627
"13333",33127
"13334",37885
"13335",10930
"13336",27812
"13337",41150
"13338",34941
"13339",26361
"13340",24746
"13341",32328
"13342",4295
"13343",24001
"13344",21223
"13345",38655
"13346",20122
"13347",41084
"13348",6254
"13349",41874
"13350",25860
"13351",25030
"13352",20950
"13353",7371
"13354",40567
"13355",17340
"13356",6603
"13357",44999
"13358",26474
"13359",14771
"13360",31560
"13361",8083
"13362",26723
"13363",45842
"13364",11467
"13365",3038
"13366",43569
"13367",12181
"13368",10279
"13369",13623
"13370",22611
"13371",1359
"13372",22029
"13373",46556
"13374",31691
"13375",33580
"13376",26660
"13377",17354
"13378",7828
"13379",7315
"13380",15547
"13381",30095
"13382",35184
"13383",18158
"13384",30480
"13385",4278
"13386",48323
"13387",11128
"13388",27567
"13389",1729
"13390",21574
"13391",7780
"13392",9497
"13393",16450
"13394",11539
"13395",1207
"13396",44400
"13397",16570
"13398",6075
"13399",32746
"13400",15627
"13401",12935
"13402",14627
"13403",36276
"13404",12913
"13405",13822
"13406",14841
"13407",14757
"13408",12457
"13409",25754
"13410",9508
"13411",30367
"13412",680
"13413",40252
"13414",41808
"13415",672
"13416",28674
"13417",27049
"13418",41093
"13419",37789
"13420",18866
"13421",14252
"13422",21774
"13423",30872
"13424",11321
"13425",47708
"13426",22805
"13427",17546
"13428",39422
"13429",7106
"13430",29154
"13431",32656
"13432",10354
"13433",17383
"13434",26447
"13435",25219
"13436",47881
"13437",13778
"13438",1821
"13439",41451
"13440",46162
"13441",44210
"13442",17105
"13443",1590
"13444",21053
"13445",36713
"13446",48559
"13447",22210
"13448",362
"13449",17593
"13450",4853
"13451",39281
"13452",19471
"13453",26122
"13454",41685
"13455",44675
"13456",6419
"13457",7924
"13458",940
"13459",16970
"13460",43360
"13461",7369
"13462",47395
"13463",40437
"13464",15300
"13465",7047
"13466",531
"13467",9431
"13468",47267
"13469",10029
"13470",14574
"13471",26046
"13472",21331
"13473",2721
"13474",7700
"13475",19263
"13476",24093
"13477",47487
"13478",15628
"13479",44044
"13480",688
"13481",28614
"13482",17666
"13483",31049
"13484",32507
"13485",12098
"13486",10726
"13487",5458
"13488",39929
"13489",204
"13490",43383
"13491",13650
"13492",15676
"13493",23112
"13494",26879
"13495",14281
"13496",39677
"13497",4135
"13498",29125
"13499",109
"13500",10091
"13501",40015
"13502",27120
"13503",43443
"13504",25981
"13505",22359
"13506",18721
"13507",37634
"13508",37442
"13509",30759
"13510",35789
"13511",14237
"13512",40473
"13513",4269
"13514",8823
"13515",21019
"13516",587
"13517",15630
"13518",27517
"13519",35155
"13520",16482
"13521",5532
"13522",11160
"13523",44658
"13524",32089
"13525",27664
"13526",18640
"13527",6126
"13528",43533
"13529",45920
"13530",22028
"13531",26330
"13532",813
"13533",16773
"13534",48758
"13535",30862
"13536",27832
"13537",21556
"13538",37867
"13539",10350
"13540",36075
"13541",19687
"13542",35575
"13543",47997
"13544",11198
"13545",3614
"13546",14699
"13547",8106
"13548",8892
"13549",612
"13550",30284
"13551",8702
"13552",15091
"13553",7692
"13554",44237
"13555",17339
"13556",32113
"13557",28680
"13558",1805
"13559",18281
"13560",7488
"13561",20591
"13562",41053
"13563",6778
"13564",32882
"13565",2799
"13566",3636
"13567",35026
"13568",14202
"13569",44010
"13570",20033
"13571",18042
"13572",16703
"13573",32597
"13574",48479
"13575",17302
"13576",31494
"13577",46030
"13578",22393
"13579",22840
"13580",8762
"13581",5405
"13582",13674
"13583",7503
"13584",32690
"13585",2905
"13586",20685
"13587",24517
"13588",11193
"13589",21424
"13590",11910
"13591",27945
"13592",26327
"13593",12437
"13594",7058
"13595",28352
"13596",45188
"13597",884
"13598",8502
"13599",38627
"13600",5765
"13601",35033
"13602",13086
"13603",12347
"13604",17525
"13605",25633
"13606",4639
"13607",46795
"13608",9829
"13609",17710
"13610",14883
"13611",22941
"13612",4786
"13613",5247
"13614",35056
"13615",48690
"13616",15323
"13617",28750
"13618",25301
"13619",13585
"13620",18930
"13621",41773
"13622",37095
"13623",27242
"13624",43724
"13625",20862
"13626",2514
"13627",38283
"13628",4817
"13629",15655
"13630",35849
"13631",3595
"13632",19000
"13633",39336
"13634",20971
"13635",31366
"13636",21971
"13637",22076
"13638",37903
"13639",9002
"13640",38046
"13641",36656
"13642",4581
